"id";"numero_cte";"xml_cte_sftp";"xml_par_sftp";"pod_par_sftp";"situacao"
"8523";"000049155";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8352";"000049156";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8345";"000049157";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8533";"000049158";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8390";"000049159";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8477";"000049160";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8446";"000049161";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8650";"000049162";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8656";"000049164";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8476";"000049165";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8493";"000049166";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8615";"000049168";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8492";"000049170";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8538";"000049173";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8547";"000049174";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8691";"000049175";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8698";"000049176";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8380";"000049177";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8528";"000049182";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8684";"000049183";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8452";"000049184";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8473";"000049185";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8362";"000049186";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8498";"000049187";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8531";"000049188";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8573";"000049189";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8427";"000049190";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8369";"000049193";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8384";"000049194";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8675";"000049195";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8342";"000049196";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8555";"000049197";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8364";"000049198";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8426";"000049199";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8563";"000049201";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8519";"000049202";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8469";"000049205";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8436";"000049206";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8495";"000049207";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8606";"000049209";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8645";"000049211";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8377";"000049214";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8336";"000049215";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8565";"000049216";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8589";"000049218";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8514";"000049219";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8694";"000049221";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8575";"000049222";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8667";"000049223";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8595";"000049225";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8568";"000049226";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8440";"000049227";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8556";"000049228";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8626";"000049271";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8652";"000049277";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8657";"000049349";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8442";"000049350";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8397";"000049351";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8687";"000049352";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8639";"000049353";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8417";"000049354";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8607";"000049357";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8370";"000049358";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8697";"000049359";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8508";"000049361";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8572";"000049363";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8358";"000049364";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8482";"000049422";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8448";"000049423";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8490";"000049424";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8416";"000049425";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8661";"000049427";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8662";"000049428";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8389";"000049430";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8529";"000049432";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8466";"000049433";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8674";"000049434";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8454";"000049435";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8610";"000049436";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8569";"000049439";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8690";"000049440";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8517";"000049441";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8360";"000049442";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8681";"000049444";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8666";"000049445";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8670";"000049448";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8522";"000049449";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8334";"000049450";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8382";"000049488";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8633";"000049490";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8507";"000049491";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8413";"000049492";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8613";"000049493";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8550";"000049494";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8438";"000049495";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8437";"000049496";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8412";"000049497";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8603";"000049499";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8620";"000049500";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8532";"000049501";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8467";"000049502";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8478";"000049505";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8420";"000049506";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8624";"000049507";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8587";"000049508";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8500";"000049509";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8424";"000049510";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8456";"000049511";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8406";"000049512";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8338";"000049513";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8405";"000049514";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8520";"000049515";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8387";"000049516";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8385";"000049517";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8399";"000049518";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8594";"000049519";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8472";"000049521";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8601";"000049522";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8695";"000049523";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8629";"000049524";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8409";"000049525";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8637";"000049526";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8333";"000049527";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8599";"000049528";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8653";"000049529";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8351";"000049531";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8396";"000049533";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8398";"000049534";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8464";"000049535";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"9165";"000053787";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8705";"000053788";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"9344";"000053790";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8484";"000053794";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"9807";"000053798";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8702";"000053805";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8685";"000053856";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8646";"000053859";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"9152";"000053861";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"9163";"000053869";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8381";"000053878";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8704";"000053889";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8418";"000054035";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8393";"000054036";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8343";"000054040";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8703";"000054042";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8701";"000054055";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8900";"000054061";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10280";"000054087";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10282";"000054099";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10278";"000054100";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"9461";"000054106";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"9482";"000055150";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10133";"000055151";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"9581";"000055152";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"9639";"000055154";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"9678";"000055160";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"9991";"000055244";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10034";"000055255";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"9572";"000055286";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10021";"000055336";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"9754";"000055339";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"9756";"000055362";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"9614";"000055373";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"9924";"000055385";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10035";"000055393";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10131";"000055465";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10363";"000055550";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"9659";"000055559";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"9658";"000055565";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"9706";"000055568";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10117";"000055569";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10302";"000055579";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10125";"000055612";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"9707";"000055613";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10116";"000055614";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10389";"000055620";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10074";"000055622";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10003";"000055633";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"9722";"000055648";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10404";"000055669";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10129";"000055672";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10301";"000055674";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"9721";"000055679";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10362";"000055688";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"9667";"000055690";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"9712";"000055736";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10079";"000055741";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"9728";"000055774";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"9872";"000055781";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10075";"000055815";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10085";"000055911";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"9946";"000055923";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"9951";"000055928";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"9953";"000055937";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"9923";"000055946";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"9871";"000055960";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10134";"000055961";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10413";"000055965";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"9925";"000055966";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10132";"000056043";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10130";"000056058";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"9843";"000056066";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10042";"000056079";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10012";"000056152";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10028";"000056153";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10415";"000056154";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10414";"000056159";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10263";"000056194";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"9882";"000056231";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10388";"000056248";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10033";"000056270";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10264";"000056365";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10526";"000056367";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"9983";"000056412";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10208";"000056414";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10045";"000056423";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10044";"000056449";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10207";"000056460";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10465";"000056622";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10089";"000056635";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10043";"000056636";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10416";"000056708";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10314";"000056712";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10511";"000056734";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10484";"000056807";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10257";"000056828";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10258";"000056832";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10483";"000056901";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10482";"000056918";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10317";"000057091";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"10395";"000057264";"True";"True";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8392";"000130910";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
"8641";"000131462";"False";"False";"True";"CONFIRMACAO_DESTINO_INDISPONIVEL_POR_AUTORIZACAO"
